date,facility_id,facility_name,facility_type,packaging_type,total_produced,total_returned,total_reused,total_recycled,total_waste,co2_saved,cost_savings,latitude,longitude
2025-04-08,DC002,Ghent Distribution,Distribution Center,Wooden Crates,3488,3280,2952,328,208,328.0,820.0,51.05,3.7303
2025-04-09,BR001,Brussels Brewery,Brewery,Glass Bottles,1271,1029,793,236,242,514.5,154.35,50.8503,4.3517
2025-04-09,BR001,Brussels Brewery,Brewery,Aluminum Cans,827,696,223,473,131,556.8,83.52,50.8503,4.3517
2025-04-09,BR001,Brussels Brewery,Brewery,Plastic Bottles,2204,803,242,561,1401,240.9,64.24,50.8503,4.3517
2025-04-09,BR001,Brussels Brewery,Brewery,Cardboard Cartons,1483,775,273,502,708,155.0,38.75,50.8503,4.3517
2025-04-09,BR001,Brussels Brewery,Brewery,Wooden Crates,1212,1187,745,442,25,118.7,296.75,50.8503,4.3517
2025-04-09,BR002,Leuven Brewery,Brewery,Glass Bottles,800,622,460,162,178,311.0,93.3,50.8798,4.7005
2025-04-09,BR002,Leuven Brewery,Brewery,Aluminum Cans,1510,1194,503,691,316,955.2,143.28,50.8798,4.7005
2025-04-09,BR002,Leuven Brewery,Brewery,Plastic Bottles,2228,1304,444,860,924,391.2,104.32,50.8798,4.7005
2025-04-09,BR002,Leuven Brewery,Brewery,Cardboard Cartons,2190,879,176,703,1311,175.8,43.95,50.8798,4.7005
2025-04-09,BR002,Leuven Brewery,Brewery,Wooden Crates,1004,727,612,115,277,72.7,181.75,50.8798,4.7005
2025-04-09,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,1325,1149,733,416,176,574.5,172.35,51.2194,4.4025
2025-04-09,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,2169,1275,462,813,894,1020.0,153.0,51.2194,4.4025
2025-04-09,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,2733,1567,557,1010,1166,470.1,125.36,51.2194,4.4025
2025-04-09,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,1947,1141,114,1027,806,228.2,57.05,51.2194,4.4025
2025-04-09,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,2978,2620,2041,579,358,262.0,655.0,51.2194,4.4025
2025-04-09,DC002,Ghent Distribution,Distribution Center,Glass Bottles,2914,2855,1531,1324,59,1427.5,428.25,51.05,3.7303
2025-04-09,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,3050,2877,902,1975,173,2301.6,345.24,51.05,3.7303
2025-04-09,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,1772,1046,293,753,726,313.8,83.68,51.05,3.7303
2025-04-09,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,2251,802,324,478,1449,160.4,40.1,51.05,3.7303
2025-04-09,DC002,Ghent Distribution,Distribution Center,Wooden Crates,2806,2365,1973,392,441,236.5,591.25,51.05,3.7303
2025-04-10,BR001,Brussels Brewery,Brewery,Glass Bottles,821,666,415,251,155,333.0,99.9,50.8503,4.3517
2025-04-10,BR001,Brussels Brewery,Brewery,Aluminum Cans,2324,2277,778,1499,47,1821.6,273.24,50.8503,4.3517
2025-04-10,BR001,Brussels Brewery,Brewery,Plastic Bottles,831,549,227,322,282,164.7,43.92,50.8503,4.3517
2025-04-10,BR001,Brussels Brewery,Brewery,Cardboard Cartons,601,154,73,81,447,30.8,7.7,50.8503,4.3517
2025-04-10,BR001,Brussels Brewery,Brewery,Wooden Crates,1122,784,566,218,338,78.4,196.0,50.8503,4.3517
2025-04-10,BR002,Leuven Brewery,Brewery,Glass Bottles,1767,1420,1076,344,347,710.0,213.0,50.8798,4.7005
2025-04-10,BR002,Leuven Brewery,Brewery,Aluminum Cans,789,609,172,437,180,487.2,73.08,50.8798,4.7005
2025-04-10,BR002,Leuven Brewery,Brewery,Plastic Bottles,923,552,111,441,371,165.6,44.16,50.8798,4.7005
2025-04-10,BR002,Leuven Brewery,Brewery,Cardboard Cartons,2054,514,191,323,1540,102.8,25.7,50.8798,4.7005
2025-04-10,BR002,Leuven Brewery,Brewery,Wooden Crates,1153,1129,1016,113,24,112.9,282.25,50.8798,4.7005
2025-04-10,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,2470,1904,1464,440,566,952.0,285.6,51.2194,4.4025
2025-04-10,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,2864,2066,865,1201,798,1652.8,247.92,51.2194,4.4025
2025-04-10,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,2288,1606,515,1091,682,481.8,128.48,51.2194,4.4025
2025-04-10,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,1220,446,176,270,774,89.2,22.3,51.2194,4.4025
2025-04-10,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1216,1191,871,320,25,119.1,297.75,51.2194,4.4025
2025-04-10,DC002,Ghent Distribution,Distribution Center,Glass Bottles,2903,2082,1397,685,821,1041.0,312.3,51.05,3.7303
2025-04-10,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,2039,1838,762,1076,201,1470.4,220.56,51.05,3.7303
2025-04-10,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,3201,1564,286,1278,1637,469.2,125.12,51.05,3.7303
2025-04-10,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1492,786,146,640,706,157.2,39.3,51.05,3.7303
2025-04-10,DC002,Ghent Distribution,Distribution Center,Wooden Crates,3306,3239,2391,848,67,323.9,809.75,51.05,3.7303
2025-04-11,BR001,Brussels Brewery,Brewery,Glass Bottles,1632,1599,996,603,33,799.5,239.85,50.8503,4.3517
2025-04-11,BR001,Brussels Brewery,Brewery,Aluminum Cans,2299,1987,632,1355,312,1589.6,238.44,50.8503,4.3517
2025-04-11,BR001,Brussels Brewery,Brewery,Plastic Bottles,921,575,59,516,346,172.5,46.0,50.8503,4.3517
2025-04-11,BR001,Brussels Brewery,Brewery,Cardboard Cartons,1769,353,98,255,1416,70.6,17.65,50.8503,4.3517
2025-04-11,BR001,Brussels Brewery,Brewery,Wooden Crates,772,752,516,236,20,75.2,188.0,50.8503,4.3517
2025-04-11,BR002,Leuven Brewery,Brewery,Glass Bottles,1158,858,648,210,300,429.0,128.7,50.8798,4.7005
2025-04-11,BR002,Leuven Brewery,Brewery,Aluminum Cans,1537,1239,354,885,298,991.2,148.68,50.8798,4.7005
2025-04-11,BR002,Leuven Brewery,Brewery,Plastic Bottles,816,553,100,453,263,165.9,44.24,50.8798,4.7005
2025-04-11,BR002,Leuven Brewery,Brewery,Cardboard Cartons,2389,870,404,466,1519,174.0,43.5,50.8798,4.7005
2025-04-11,BR002,Leuven Brewery,Brewery,Wooden Crates,848,811,659,152,37,81.1,202.75,50.8798,4.7005
2025-04-11,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,1449,1420,795,625,29,710.0,213.0,51.2194,4.4025
2025-04-11,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1964,1629,759,870,335,1303.2,195.48,51.2194,4.4025
2025-04-11,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,2097,1190,459,731,907,357.0,95.2,51.2194,4.4025
2025-04-11,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,3356,1012,234,778,2344,202.4,50.6,51.2194,4.4025
2025-04-11,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1929,1890,1662,228,39,189.0,472.5,51.2194,4.4025
2025-04-11,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1532,1473,1262,211,59,736.5,220.95,51.05,3.7303
2025-04-11,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,2134,1586,665,921,548,1268.8,190.32,51.05,3.7303
2025-04-11,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,3093,1749,682,1067,1344,524.7,139.92,51.05,3.7303
2025-04-11,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,3190,1342,462,880,1848,268.4,67.1,51.05,3.7303
2025-04-11,DC002,Ghent Distribution,Distribution Center,Wooden Crates,3043,2982,1907,1075,61,298.2,745.5,51.05,3.7303
2025-04-12,BR001,Brussels Brewery,Brewery,Glass Bottles,554,408,289,119,146,204.0,61.2,50.8503,4.3517
2025-04-12,BR001,Brussels Brewery,Brewery,Aluminum Cans,1301,756,289,467,545,604.8,90.72,50.8503,4.3517
2025-04-12,BR001,Brussels Brewery,Brewery,Plastic Bottles,1354,930,309,621,424,279.0,74.4,50.8503,4.3517
2025-04-12,BR001,Brussels Brewery,Brewery,Cardboard Cartons,568,163,71,92,405,32.6,8.15,50.8503,4.3517
2025-04-12,BR001,Brussels Brewery,Brewery,Wooden Crates,459,449,365,84,10,44.9,112.25,50.8503,4.3517
2025-04-12,BR002,Leuven Brewery,Brewery,Glass Bottles,1138,1025,738,287,113,512.5,153.75,50.8798,4.7005
2025-04-12,BR002,Leuven Brewery,Brewery,Aluminum Cans,1186,952,274,678,234,761.6,114.24,50.8798,4.7005
2025-04-12,BR002,Leuven Brewery,Brewery,Plastic Bottles,371,221,86,135,150,66.3,17.68,50.8798,4.7005
2025-04-12,BR002,Leuven Brewery,Brewery,Cardboard Cartons,1255,796,127,669,459,159.2,39.8,50.8798,4.7005
2025-04-12,BR002,Leuven Brewery,Brewery,Wooden Crates,1314,1234,841,393,80,123.4,308.5,50.8798,4.7005
2025-04-12,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,959,939,602,337,20,469.5,140.85,51.2194,4.4025
2025-04-12,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1364,826,300,526,538,660.8,99.12,51.2194,4.4025
2025-04-12,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,1234,955,349,606,279,286.5,76.4,51.2194,4.4025
2025-04-12,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,1779,748,255,493,1031,149.6,37.4,51.2194,4.4025
2025-04-12,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1030,1009,718,291,21,100.9,252.25,51.2194,4.4025
2025-04-12,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1641,1376,900,476,265,688.0,206.4,51.05,3.7303
2025-04-12,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1817,1150,307,843,667,920.0,138.0,51.05,3.7303
2025-04-12,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,940,668,238,430,272,200.4,53.44,51.05,3.7303
2025-04-12,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,2069,960,302,658,1109,192.0,48.0,51.05,3.7303
2025-04-12,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1323,1296,933,363,27,129.6,324.0,51.05,3.7303
2025-04-13,BR001,Brussels Brewery,Brewery,Glass Bottles,1263,1034,743,291,229,517.0,155.1,50.8503,4.3517
2025-04-13,BR001,Brussels Brewery,Brewery,Aluminum Cans,1367,1063,352,711,304,850.4,127.56,50.8503,4.3517
2025-04-13,BR001,Brussels Brewery,Brewery,Plastic Bottles,1008,590,154,436,418,177.0,47.2,50.8503,4.3517
2025-04-13,BR001,Brussels Brewery,Brewery,Cardboard Cartons,677,484,189,295,193,96.8,24.2,50.8503,4.3517
2025-04-13,BR001,Brussels Brewery,Brewery,Wooden Crates,485,475,368,107,10,47.5,118.75,50.8503,4.3517
2025-04-13,BR002,Leuven Brewery,Brewery,Glass Bottles,505,406,278,128,99,203.0,60.9,50.8798,4.7005
2025-04-13,BR002,Leuven Brewery,Brewery,Aluminum Cans,563,438,49,389,125,350.4,52.56,50.8798,4.7005
2025-04-13,BR002,Leuven Brewery,Brewery,Plastic Bottles,539,238,56,182,301,71.4,19.04,50.8798,4.7005
2025-04-13,BR002,Leuven Brewery,Brewery,Cardboard Cartons,1224,514,141,373,710,102.8,25.7,50.8798,4.7005
2025-04-13,BR002,Leuven Brewery,Brewery,Wooden Crates,1431,1402,913,489,29,140.2,350.5,50.8798,4.7005
2025-04-13,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,1281,992,845,147,289,496.0,148.8,51.2194,4.4025
2025-04-13,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1233,940,365,575,293,752.0,112.8,51.2194,4.4025
2025-04-13,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,2132,1716,395,1321,416,514.8,137.28,51.2194,4.4025
2025-04-13,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,1348,525,143,382,823,105.0,26.25,51.2194,4.4025
2025-04-13,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1179,889,683,206,290,88.9,222.25,51.2194,4.4025
2025-04-13,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1879,1762,1328,434,117,881.0,264.3,51.05,3.7303
2025-04-13,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,922,748,196,552,174,598.4,89.76,51.05,3.7303
2025-04-13,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,1081,577,246,331,504,173.1,46.16,51.05,3.7303
2025-04-13,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1124,393,129,264,731,78.6,19.65,51.05,3.7303
2025-04-13,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1664,1607,1446,161,57,160.7,401.75,51.05,3.7303
2025-04-14,BR001,Brussels Brewery,Brewery,Glass Bottles,803,760,433,327,43,380.0,114.0,50.8503,4.3517
2025-04-14,BR001,Brussels Brewery,Brewery,Aluminum Cans,1204,760,271,489,444,608.0,91.2,50.8503,4.3517
2025-04-14,BR001,Brussels Brewery,Brewery,Plastic Bottles,1951,1158,294,864,793,347.4,92.64,50.8503,4.3517
2025-04-14,BR001,Brussels Brewery,Brewery,Cardboard Cartons,2067,1036,330,706,1031,207.2,51.8,50.8503,4.3517
2025-04-14,BR001,Brussels Brewery,Brewery,Wooden Crates,2065,1972,1731,241,93,197.2,493.0,50.8503,4.3517
2025-04-14,BR002,Leuven Brewery,Brewery,Glass Bottles,2361,1918,1643,275,443,959.0,287.7,50.8798,4.7005
2025-04-14,BR002,Leuven Brewery,Brewery,Aluminum Cans,2084,1398,511,887,686,1118.4,167.76,50.8798,4.7005
2025-04-14,BR002,Leuven Brewery,Brewery,Plastic Bottles,1294,961,155,806,333,288.3,76.88,50.8798,4.7005
2025-04-14,BR002,Leuven Brewery,Brewery,Cardboard Cartons,2287,836,346,490,1451,167.2,41.8,50.8798,4.7005
2025-04-14,BR002,Leuven Brewery,Brewery,Wooden Crates,662,648,507,141,14,64.8,162.0,50.8798,4.7005
2025-04-14,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,3270,2539,2020,519,731,1269.5,380.85,51.2194,4.4025
2025-04-14,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,3267,2836,520,2316,431,2268.8,340.32,51.2194,4.4025
2025-04-14,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,2806,1345,433,912,1461,403.5,107.6,51.2194,4.4025
2025-04-14,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,3338,1545,417,1128,1793,309.0,77.25,51.2194,4.4025
2025-04-14,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1932,1893,1379,514,39,189.3,473.25,51.2194,4.4025
2025-04-14,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1697,1083,712,371,614,541.5,162.45,51.05,3.7303
2025-04-14,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,2462,1862,507,1355,600,1489.6,223.44,51.05,3.7303
2025-04-14,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,2679,1297,153,1144,1382,389.1,103.76,51.05,3.7303
2025-04-14,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,2441,850,331,519,1591,170.0,42.5,51.05,3.7303
2025-04-14,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1656,1622,1459,163,34,162.2,405.5,51.05,3.7303
2025-04-15,BR001,Brussels Brewery,Brewery,Glass Bottles,1555,1194,698,496,361,597.0,179.1,50.8503,4.3517
2025-04-15,BR001,Brussels Brewery,Brewery,Aluminum Cans,1319,1054,383,671,265,843.2,126.48,50.8503,4.3517
2025-04-15,BR001,Brussels Brewery,Brewery,Plastic Bottles,2177,1393,139,1254,784,417.9,111.44,50.8503,4.3517
2025-04-15,BR001,Brussels Brewery,Brewery,Cardboard Cartons,729,228,67,161,501,45.6,11.4,50.8503,4.3517
2025-04-15,BR001,Brussels Brewery,Brewery,Wooden Crates,1182,1158,1015,143,24,115.8,289.5,50.8503,4.3517
2025-04-15,BR002,Leuven Brewery,Brewery,Glass Bottles,1807,1562,1145,417,245,781.0,234.3,50.8798,4.7005
2025-04-15,BR002,Leuven Brewery,Brewery,Aluminum Cans,1540,1168,430,738,372,934.4,140.16,50.8798,4.7005
2025-04-15,BR002,Leuven Brewery,Brewery,Plastic Bottles,871,549,168,381,322,164.7,43.92,50.8798,4.7005
2025-04-15,BR002,Leuven Brewery,Brewery,Cardboard Cartons,1186,442,136,306,744,88.4,22.1,50.8798,4.7005
2025-04-15,BR002,Leuven Brewery,Brewery,Wooden Crates,1819,1782,1473,309,37,178.2,445.5,50.8798,4.7005
2025-04-15,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,2754,2445,2039,406,309,1222.5,366.75,51.2194,4.4025
2025-04-15,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,2646,2054,482,1572,592,1643.2,246.48,51.2194,4.4025
2025-04-15,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,1367,940,153,787,427,282.0,75.2,51.2194,4.4025
2025-04-15,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,2485,725,241,484,1760,145.0,36.25,51.2194,4.4025
2025-04-15,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,3368,3300,2229,1071,68,330.0,825.0,51.2194,4.4025
2025-04-15,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1223,992,634,358,231,496.0,148.8,51.05,3.7303
2025-04-15,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,2077,1456,574,882,621,1164.8,174.72,51.05,3.7303
2025-04-15,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,3478,2332,695,1637,1146,699.6,186.56,51.05,3.7303
2025-04-15,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1968,679,112,567,1289,135.8,33.95,51.05,3.7303
2025-04-15,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1516,1485,1275,210,31,148.5,371.25,51.05,3.7303
2025-04-16,BR001,Brussels Brewery,Brewery,Glass Bottles,1542,1201,927,274,341,600.5,180.15,50.8503,4.3517
2025-04-16,BR001,Brussels Brewery,Brewery,Aluminum Cans,1986,1475,400,1075,511,1180.0,177.0,50.8503,4.3517
2025-04-16,BR001,Brussels Brewery,Brewery,Plastic Bottles,1624,1045,236,809,579,313.5,83.6,50.8503,4.3517
2025-04-16,BR001,Brussels Brewery,Brewery,Cardboard Cartons,1489,544,169,375,945,108.8,27.2,50.8503,4.3517
2025-04-16,BR001,Brussels Brewery,Brewery,Wooden Crates,1931,1738,1506,232,193,173.8,434.5,50.8503,4.3517
2025-04-16,BR002,Leuven Brewery,Brewery,Glass Bottles,2265,2219,1385,834,46,1109.5,332.85,50.8798,4.7005
2025-04-16,BR002,Leuven Brewery,Brewery,Aluminum Cans,1018,593,59,534,425,474.4,71.16,50.8798,4.7005
2025-04-16,BR002,Leuven Brewery,Brewery,Plastic Bottles,1747,1021,238,783,726,306.3,81.68,50.8798,4.7005
2025-04-16,BR002,Leuven Brewery,Brewery,Cardboard Cartons,774,325,101,224,449,65.0,16.25,50.8798,4.7005
2025-04-16,BR002,Leuven Brewery,Brewery,Wooden Crates,637,503,311,192,134,50.3,125.75,50.8798,4.7005
2025-04-16,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,2628,2311,1648,663,317,1155.5,346.65,51.2194,4.4025
2025-04-16,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1358,960,128,832,398,768.0,115.2,51.2194,4.4025
2025-04-16,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,1227,794,339,455,433,238.2,63.52,51.2194,4.4025
2025-04-16,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,1833,784,168,616,1049,156.8,39.2,51.2194,4.4025
2025-04-16,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1719,1640,1087,553,79,164.0,410.0,51.2194,4.4025
2025-04-16,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1290,1232,872,360,58,616.0,184.8,51.05,3.7303
2025-04-16,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,3448,1976,533,1443,1472,1580.8,237.12,51.05,3.7303
2025-04-16,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,1340,866,230,636,474,259.8,69.28,51.05,3.7303
2025-04-16,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,3511,1307,232,1075,2204,261.4,65.35,51.05,3.7303
2025-04-16,DC002,Ghent Distribution,Distribution Center,Wooden Crates,3122,3059,2248,811,63,305.9,764.75,51.05,3.7303
2025-04-17,BR001,Brussels Brewery,Brewery,Glass Bottles,1568,994,658,336,574,497.0,149.1,50.8503,4.3517
2025-04-17,BR001,Brussels Brewery,Brewery,Aluminum Cans,1833,1554,406,1148,279,1243.2,186.48,50.8503,4.3517
2025-04-17,BR001,Brussels Brewery,Brewery,Plastic Bottles,1295,1002,343,659,293,300.6,80.16,50.8503,4.3517
2025-04-17,BR001,Brussels Brewery,Brewery,Cardboard Cartons,2131,924,265,659,1207,184.8,46.2,50.8503,4.3517
2025-04-17,BR001,Brussels Brewery,Brewery,Wooden Crates,2336,2203,1704,499,133,220.3,550.75,50.8503,4.3517
2025-04-17,BR002,Leuven Brewery,Brewery,Glass Bottles,1820,1491,1122,369,329,745.5,223.65,50.8798,4.7005
2025-04-17,BR002,Leuven Brewery,Brewery,Aluminum Cans,1610,1056,203,853,554,844.8,126.72,50.8798,4.7005
2025-04-17,BR002,Leuven Brewery,Brewery,Plastic Bottles,1630,794,400,394,836,238.2,63.52,50.8798,4.7005
2025-04-17,BR002,Leuven Brewery,Brewery,Cardboard Cartons,2310,1046,345,701,1264,209.2,52.3,50.8798,4.7005
2025-04-17,BR002,Leuven Brewery,Brewery,Wooden Crates,1577,1331,1147,184,246,133.1,332.75,50.8798,4.7005
2025-04-17,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,1393,1167,841,326,226,583.5,175.05,51.2194,4.4025
2025-04-17,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,2756,1797,567,1230,959,1437.6,215.64,51.2194,4.4025
2025-04-17,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,2502,1395,311,1084,1107,418.5,111.6,51.2194,4.4025
2025-04-17,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,2505,1185,173,1012,1320,237.0,59.25,51.2194,4.4025
2025-04-17,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,2696,2642,2294,348,54,264.2,660.5,51.2194,4.4025
2025-04-17,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1564,1191,735,456,373,595.5,178.65,51.05,3.7303
2025-04-17,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1870,1360,446,914,510,1088.0,163.2,51.05,3.7303
2025-04-17,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,1396,816,280,536,580,244.8,65.28,51.05,3.7303
2025-04-17,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1948,1122,279,843,826,224.4,56.1,51.05,3.7303
2025-04-17,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1384,1077,950,127,307,107.7,269.25,51.05,3.7303
2025-04-18,BR001,Brussels Brewery,Brewery,Glass Bottles,1843,1806,1335,471,37,903.0,270.9,50.8503,4.3517
2025-04-18,BR001,Brussels Brewery,Brewery,Aluminum Cans,1091,699,201,498,392,559.2,83.88,50.8503,4.3517
2025-04-18,BR001,Brussels Brewery,Brewery,Plastic Bottles,974,475,173,302,499,142.5,38.0,50.8503,4.3517
2025-04-18,BR001,Brussels Brewery,Brewery,Cardboard Cartons,1904,504,136,368,1400,100.8,25.2,50.8503,4.3517
2025-04-18,BR001,Brussels Brewery,Brewery,Wooden Crates,1393,1183,961,222,210,118.3,295.75,50.8503,4.3517
